#####################################################################################################
# NeXus source file: noemi7
# NXdata: name = img{0}_azimuthalIntegration_Px_3                  
#
#
# Exposure_msec                                     1000.0 + 0.0
# _diffrn_source.source                             Storage Ring SOLEIL, beamline SWING
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# _diffrn_detector.detector                         EIGER-4M
# _diffrn_comment.comment                           -
# _sas_detc.pixnum_ax                               [1035]
# _sas_detc.pixnum_eq                               [1083]
# _sas_detc.pixsize                                 150.0
# _sas_detc.center_ax                               285.110346632731
# _sas_detc.center_eq                               957.0166664324403
# _sas_detc.dist_spec/detc                          6137.21860334
# _sas_detc.energy                                  12.000505731836514
# _sas_detc.gain                                    1.0
# _sas_detc.detector_based_uncertainty              0.0
# _sas_detc.encoder_delta                           0.0
# _sas_detc.delta0                                  0.0
# _sas_detc.gamma_offset                            0.0
# _sas_detc.wave_length                             1.0331580057586949
# _sas_detc.bias                                    0
# _sas_detc.mask                                    E:\20251487\published-data\3120\2026-09-03_session3\\mask_bags_saxs_12kev_sept26.txt
# Normalization                                     true
# Normalization Factor                              0.02571
# Normalization Monitor                             averagemi8b
# Normalization Intensity                           1.644752941487714e-06
# GlobalNormalization                               38.21535798630188
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3662910461425781
# gapTime                                           500.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
#####################################################################################################
q(A-1)                             I(q)Li34_00204{00000}_AzInt_Px_3   Sig(q)Li34_00204{00000}_AzInt_Px_3 
0.04340176047402311                9.384454634105344                  0.015936351719591915               
0.04355039093315706                9.343700868353935                  0.01588529601465717                
0.043699021333761565               9.335773596939752                  0.015837751656052022               
0.04384765167563693                9.302488777986731                  0.01594929808010723                
0.04399628195858344                9.287697213510556                  0.015772655715805734               
0.044144912182401366               9.277984401015285                  0.015936614577465227               
0.04429354234689099                9.221472465288514                  0.01583016004733525                
0.044442172451852634               9.249919309062472                  0.01582992427807346                
0.04459080249708656                9.23212901738638                   0.015847543099855668               
0.044739432482393045               9.220672060094387                  0.01582948576305643                
0.044888062407572406               9.217756976751977                  0.016027973294454233               
0.04503669227242491                9.164091429338576                  0.01571570936966949                
0.04518532207675085                9.166952442376445                  0.015975246844713565               
0.04533395182035053                9.187645987339554                  0.01590050807062841                
0.04548258150302422                9.157036071093264                  0.015924316867065587               
0.04563121112457223                9.089703325716025                  0.01602760876745125                
0.045779840684794834               9.107526943938309                  0.015806129523543166               
0.045928470183492345               9.114292665247373                  0.016040622910292797               
0.04607709962046502                9.067365845732661                  0.015973453691269065               
0.046225728995513186               9.097577314894657                  0.015965748808181433               
0.046374358308437114               9.066306649849583                  0.015972529603603867               
0.04652298755903712                9.005567129464884                  0.015800456418602775               
0.046671616747113474               9.024634733396773                  0.016065878826651423               
0.046820245872466484               9.038671289846741                  0.01584627486660669                
0.04696887493489644                9.023983499058405                  0.01587558777464904                
0.04711750393420365                9.022411367836693                  0.01589117801216397                
0.047266132870188396               9.045720530123141                  0.01572774008682463                
0.04741476174265097                9.016932755958003                  0.015869398039696676               
0.047563390551391686               9.06268780604407                   0.015717875734210688               
0.04771201929621082                9.057236647514236                  0.015787329797121004               
0.047860647976908685               9.079113094476023                  0.01583137921259468                
0.04800927659328559                9.061871650797372                  0.015611831892638883               
0.048157905145141816               9.11026253427228                   0.01585852299922434                
0.04830653363227766                9.140182636283368                  0.015655037532456416               
0.04845516205449344                9.129797649359288                  0.015858805952942177               
0.04860379041158943                9.133246149927622                  0.015886909828174763               
