<X> <Y> <dY>
4.333271954259301e-02 4.994638899921141e-02 8.776175616780468e-04
4.347960449558931e-02 5.236447257202919e-02 8.754117310510160e-04
4.362648939151479e-02 5.197596915555543e-02 8.777870599730285e-04
4.377337423017669e-02 5.286636881179523e-02 8.842954634340069e-04
4.392025901138226e-02 5.285392671497954e-02 8.859370930092086e-04
4.406714373493869e-02 5.339706255811951e-02 8.885572140958957e-04
4.421402840065326e-02 5.542197807194038e-02 8.892845281403308e-04
4.436091300833320e-02 5.477002517034324e-02 8.918857408667751e-04
4.450779755778574e-02 5.480432417127111e-02 8.864286131038137e-04
4.465468204881811e-02 5.545007265768748e-02 8.909794198781806e-04
4.480156648123757e-02 5.490443828901648e-02 8.976472031634989e-04
4.494845085485134e-02 5.402953285574466e-02 8.892019948475436e-04
4.509533516946668e-02 5.431945300340047e-02 8.956037279157782e-04
4.524221942489082e-02 5.567605100944999e-02 8.969891057506259e-04
4.538910362093100e-02 5.596125378994944e-02 8.954586279612655e-04
4.553598775739446e-02 5.545660263394542e-02 8.953898455066878e-04
4.568287183408844e-02 5.531371490832594e-02 8.897265368984921e-04
4.582975585082019e-02 5.740468852067839e-02 8.957045549103109e-04
4.597663980739693e-02 5.613134627199153e-02 8.923698844069655e-04
4.612352370362593e-02 5.703380687829914e-02 8.823984125037631e-04
4.627040753931443e-02 5.602578664306759e-02 8.820573415728505e-04
4.641729131426967e-02 5.659951709889628e-02 8.752170930780225e-04
4.656417502829888e-02 5.706901069961348e-02 8.869687386240117e-04
4.671105868120932e-02 5.633053928441821e-02 8.814139212494873e-04
4.685794227280822e-02 5.704554082834401e-02 8.839891480798728e-04
4.700482580290285e-02 5.812059630093242e-02 8.785832122650449e-04
4.715170927130044e-02 5.761188719127028e-02 8.762443364094663e-04
4.729859267780824e-02 5.809315831363390e-02 8.784945683902462e-04
4.744547602223349e-02 5.678012058683191e-02 8.789841026228785e-04
4.759235930438345e-02 5.699587917980291e-02 8.794564782251190e-04
4.773924252406536e-02 5.661478966145752e-02 8.703378915897386e-04
4.788612568108647e-02 5.684757545927187e-02 8.741183081152318e-04
4.803300877525407e-02 5.695078259039523e-02 8.739405595207983e-04
4.817989180637530e-02 5.665469058964951e-02 8.733238149026886e-04
4.832677477425752e-02 5.803416967439336e-02 8.766072883556942e-04
4.847365767870793e-02 5.846332784154994e-02 8.743779756264433e-04
4.862054051953379e-02 5.648812170131993e-02 8.683670821311928e-04
4.876742329654236e-02 5.619929816664791e-02 8.693577653630346e-04
4.891430600954088e-02 5.929424967303635e-02 8.715770745251309e-04
4.906118865833660e-02 5.756863313962942e-02 8.692001241214014e-04
4.920807124273676e-02 5.790427397428290e-02 8.674648488818088e-04
4.935495376254866e-02 5.672014340129720e-02 8.642058772322849e-04
4.950183621757952e-02 5.707035809398447e-02 8.617033123995607e-04
4.964871860763660e-02 5.609999652270817e-02 8.646479434391859e-04
4.979560093252714e-02 5.656355781396115e-02 8.582228864710528e-04
4.994248319205841e-02 5.642116658902338e-02 8.603387657421016e-04
5.008936538603768e-02 5.703243566731930e-02 8.640247983015385e-04
5.023624751427219e-02 5.628177237701897e-02 8.571481796099685e-04
5.038312957656918e-02 5.606476750714415e-02 8.641757906072084e-04
5.053001157273595e-02 5.746011928114877e-02 8.589958295108852e-04
5.067689350257971e-02 5.622910177391949e-02 8.577161917536079e-04
5.082377536590776e-02 5.693901547437925e-02 8.549465851393381e-04
5.097065716252732e-02 5.682338509432300e-02 8.518447694004167e-04
5.111753889224568e-02 5.560115269874887e-02 8.529017795178652e-04
5.126442055487009e-02 5.486435203908678e-02 8.499768178428041e-04
5.141130215020779e-02 5.592499733936786e-02 8.459491635376070e-04
5.155818367806608e-02 5.505068423907810e-02 8.501584992851514e-04
5.170506513825220e-02 5.522992417012740e-02 8.440053143859448e-04
5.185194653057341e-02 5.616744359041658e-02 8.507208332830895e-04
5.199882785483697e-02 5.479014674192035e-02 8.401623287668737e-04
5.214570911085015e-02 5.530571056456035e-02 8.446778247011158e-04
5.229259029842022e-02 5.403801421322378e-02 8.420887437253167e-04
5.243947141735442e-02 5.438294099812081e-02 8.392518804203348e-04
5.258635246746002e-02 5.563934979666223e-02 8.468089239189021e-04
5.273323344854430e-02 5.458720132243235e-02 8.382909134301118e-04
5.288011436041453e-02 5.258111737103974e-02 8.389697805722385e-04
5.302699520287798e-02 5.413668763893247e-02 8.311896843966119e-04
5.317387597574186e-02 5.270699264416612e-02 8.309700198797333e-04
5.332075667881350e-02 5.559976668799144e-02 8.389916681288541e-04
5.346763731190016e-02 5.439789799109002e-02 8.277906917592354e-04
5.361451787480907e-02 5.274554384081469e-02 8.333215246222930e-04
5.376139836734754e-02 5.268383541340204e-02 8.203850327976564e-04
5.390827878932278e-02 5.354654637191245e-02 8.224217064905991e-04
5.405515914054214e-02 5.388745660841814e-02 8.274055492189741e-04
5.420203942081284e-02 5.409207185909423e-02 8.231476959699119e-04
5.434891962994216e-02 5.253683153999437e-02 8.332753560247252e-04
5.449579976773735e-02 5.257401201433533e-02 8.058864626089874e-04
5.464267983400574e-02 5.224730927310589e-02 8.226948815371203e-04
5.478955982855453e-02 5.141337557393923e-02 8.166588276081021e-04
5.493643975119106e-02 5.080549360644376e-02 8.124833415355513e-04
