#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.4355149269104004
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_104
# img{1}_AzInt_Px_105
# img{2}_AzInt_Px_106
# img{3}_AzInt_Px_107
# img{4}_AzInt_Px_108
#
#####################################################################################################
q(A-1)                             I(q)Ave_121_PR32M_00015AzInt_Px    Sig(q)Ave_121_PR32M_00015AzInt_Px  
0.04587518981436679                23.56685133487781                  0.08065266698802083                
0.046023646845121315               24.25244040352437                  0.081130508859265                  
0.04617210381416613                24.37056946285107                  0.08179938227599583                
0.04632056072130218                24.828464160312784                 0.08260801069317222                
0.04646901756633046                25.247180763282095                 0.08338997052739214                
0.04661747434905198                25.57972264782465                  0.08452199986547711                
0.0467659310692677                 25.99441587659113                  0.08439173636652515                
0.046914387726778625               26.112832679273698                 0.08503334463725107                
0.047062844321385744               26.56230805412226                  0.08580779228357344                
0.04721130085289003                26.722906610289943                 0.08547584778238877                
0.04735975732109248                27.014369670610467                 0.08625954359052461                
0.0475082137257941                 27.189851494618427                 0.08590421730830752                
0.047656670066795866               27.11802119584261                  0.08592507873165138                
0.04780512634389875                27.43907707276074                  0.08665919421837656                
0.047953582556903775               27.66597550166967                  0.08558599844645107                
0.048102038705611916               27.608708034764256                 0.0867448772354644                 
0.048250494789824155               27.556173398315366                 0.08612109809177428                
0.04839895080934152                27.697495143806567                 0.08643159376973297                
0.048547406763964955               27.65929623833042                  0.08588317873389513                
0.048695862653495486               27.649026173402895                 0.0857348198281891                 
0.0488443184777341                 27.684042567020818                 0.08650045151783758                
0.04899277423648181                27.534344652996744                 0.08582099430459207                
0.049141229929539565               27.433416868101098                 0.08557544597138443                
0.04928968555670842                27.20311377332551                  0.08543553110432829                
0.04943814111778932                26.979766931045752                 0.0846477043227639                 
0.049586596612583286               26.953998632958104                 0.08499927502658348                
0.049735052040891306               26.795614980709807                 0.08448805135666816                
0.04988350740251437                26.559525183897286                 0.08402900109278794                
0.050031962697253504               26.22441492673343                  0.08362552002798841                
0.05018041792490968                25.99142549447432                  0.08355434477518231                
0.05032887308528391                25.580523519772377                 0.08196408479236365                
0.050477328178177204               25.436220660376065                 0.08210708684309771                
0.05062578320339053                24.975796883481806                 0.0811952286502506                 
0.050774238160724905               24.74538295986904                  0.08098417018514968                
0.05092269304998134                24.256217263196408                 0.0805503908006666                 
0.051071147870960835               23.898028931139613                 0.07866777333338273                
0.05121960262346438                23.346202067972055                 0.0788224507568049                 
0.05136805730729297                22.85466649420782                  0.07747439538574324                
0.05151651192224765                22.52671602350557                  0.07707226064433566                
0.05166496646812937                22.13782590530703                  0.07632695282127444                
0.051813420944739175               21.6276372596976                   0.0753279626515632                 
0.051961875351878045               21.230407174385373                 0.07478422462238456                
0.052110329689347014               20.706187147786306                 0.07381761561345089                
0.05225878395694704                20.338437735408018                 0.07271807310321113                
0.052407238154479174               19.924570749529785                 0.07219195067368152                
0.052555692281744414               19.37995528574588                  0.07091329879027514                
0.05270414633854377                18.7801292329133                   0.07065948861233676                
0.05285260032467823                18.316946626413177                 0.06883789525886645                
0.05300105423994882                17.85988942691584                  0.06810954944514454                
0.05314950808415653                17.36335243604561                  0.06702204067788023                
0.05329796185710238                16.718268604864296                 0.06573295022299452                
0.05344641555858739                16.365071302690453                 0.06549230357000138                
0.05359486918841256                15.744465746729123                 0.06366304729106254                
0.05374332274637893                15.407141958539281                 0.06348299330860611                
0.05389177623228745                14.8387231345968                   0.06205091772721098                
0.0540402296459392                 14.393988079087853                 0.06081109010844058                
0.05418868298713515                13.865209616886242                 0.05986183214361205                
0.054337136255676335               13.464849194627831                 0.05881589993404185                
0.05448558945136375                12.963814126699551                 0.05771112048496023                
0.05463404257399843                12.388022532546378                 0.056753035721273215               
0.05478249562338136                12.018078716443394                 0.05534764358549053                
0.05493094859931359                11.564846956584217                 0.054374255746745405               
0.05507940150159613                11.238128009704024                 0.0534694883456726                 
0.05522785433002999                10.78406128773975                  0.05255833930501306                
0.05537630708441619                10.321013419886011                 0.05139226959709157                
0.055524759764555724               9.980916160279145                  0.0504389499186242                 
0.05567321237024965                9.609944926513688                  0.04956613657309579                
0.05582166490129895                9.252855183058552                  0.04842240917729116                
0.05597011735750466                8.922102579219528                  0.04759558476370671                
0.05611856973866784                8.617484785793907                  0.04670744194687873                
0.05626702204458946                8.246142081160889                  0.045892033344810707               
0.05641547427507055                7.8749919136940445                 0.044781186638324935               
0.05656392642991215                7.641569491685237                  0.04394032724976833                
0.05671237850891525                7.37760431287378                   0.04296648806136784                
0.05686083051188091                7.108104054497398                  0.042235420058645445               
0.05700928243861012                6.876382469825275                  0.04178418880524824                
0.05715773428890394                6.641184677004608                  0.04080497447409927                
0.05730618606256337                6.4388884623250275                 0.04035436959755894                
0.05745463775938945                6.1965983440660235                 0.03945360681813074                
0.05760308937918321                5.921642022087424                  0.038419864440554105               
0.05775154092174564                5.869006025576279                  0.03841538231499362                
0.05789999238687781                5.709780890141917                  0.03783555601563664                
0.05804844377438073                5.620151245255167                  0.037429462010913385               
0.058196895084055414               5.32884602288342                   0.03646392227071356                
0.058345346315702956               5.30802721160361                   0.036375154854803665               
0.05849379746912427                5.249686048948734                  0.036174661971952474               
0.05864224854412051                5.040694633597871                  0.03529540915414198                
0.058790699540492625               4.99788864862086                   0.035415775264344994               
0.058939150458041684               4.951741069016814                  0.03483345862541028                
0.05908760129656868                4.924015525353496                  0.034984648092133586               
0.059236052055874705               4.8976141944488125                 0.03474099595684423                
0.05938450273576074                4.751932863427294                  0.034204301352851                  
0.059532953336027865               4.888433417802906                  0.03484105514694846                
0.05968140385647707                4.850182563764956                  0.03450713578717181                
0.05982985429690943                4.783090822995247                  0.03441431450590523                
0.059978304657125926               4.881347626647677                  0.03447158274134983                
0.06012675493692766                4.918511745046358                  0.03466753387080289                
0.06027520513611564                4.957000757135695                  0.03527067588081722                
0.06042365525449087                4.990525960862044                  0.03594963876842012                
0.060572105291854465               4.991640093547062                  0.036391757526992446               
0.06072055524800739                5.091491738395544                  0.03694342538698351                
0.06086900512275071                5.210541120907887                  0.0378241679522601                 
0.061017454915885505               5.253005792835536                  0.038119371509303085               
0.06116590462721274                5.324400936826669                  0.038583658122680733               
0.061314354256533525               5.384547449335008                  0.03918240130388087                
0.06146280380364887                5.4487197334790505                 0.03939362701283047                
0.061611253268359825               5.6032640158165785                 0.04043915915845549                
0.061759702650467416               5.706037742371355                  0.040513240162605414               
0.06190815194977271                5.764681195896105                  0.041273305740682484               
0.06205660116607673                6.007098389808611                  0.042132550721065976               
0.06220505029918055                5.962428858789565                  0.04256059068235022                
0.0623534993488852                 6.128497313846506                  0.04297344915266393                
0.06250194831499173                6.188630089935525                  0.04308376728435308                
0.06265039719730119                6.38987100446669                   0.04421450730423819                
0.06279884599561461                6.431499157042905                  0.04451640815901837                
0.06294729470973306                6.565402931926632                  0.04524640680764846                
0.06309574333945757                6.6771268992977015                 0.045439492471281144               
0.0632441918845892                 6.812514479811289                  0.04451486441491063                
