#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        1.3988909721374512
# gapTime                                           2000.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_84
# img{1}_AzInt_Px_85
# img{2}_AzInt_Px_86
# img{3}_AzInt_Px_87
# img{4}_AzInt_Px_88
#
#####################################################################################################
q(A-1)                             I(q)Ave_117_water0p05_00011AzInt_Px          Sig(q)Ave_117_water0p05_00011AzInt_Px        
0.044093700704395104               1.0354266322821066                           0.01695599362152777                          
0.04424215846014315                1.0587426049162103                           0.01696215469830093                          
0.044390616156569654               1.0662858184142254                           0.017135866069140505                         
0.044539073793475624               1.1236364733468505                           0.017599845253462178                         
0.04468753137066204                1.1083245483974973                           0.017443662791072137                         
0.04483598888792985                1.0351835753925747                           0.016884232183375564                         
0.04498444634508007                1.0278837068394697                           0.016747357056033155                         
0.04513290374191368                1.0678618163274431                           0.017318453437396845                         
0.045281361078231656               1.0626634083314923                           0.01715983679005683                          
0.045429818353834944               1.0576218079489794                           0.017145619097276153                         
0.0455782755685246                 1.0478742451381613                           0.01717365577870424                          
0.04572673272210154                1.0560173051392605                           0.017115110335214814                         
0.04587518981436679                1.0621196844642198                           0.01739078342491856                          
0.046023646845121315               1.0440666199336597                           0.01709748067800411                          
0.04617210381416613                1.0216590968021062                           0.01701112516050434                          
0.04632056072130218                1.052531843773938                            0.01727552941337018                          
0.04646901756633046                1.0450991434341979                           0.01723263680104973                          
0.04661747434905198                1.0358144222616483                           0.017275579069935553                         
0.0467659310692677                 1.0291497113863883                           0.01705565210264964                          
0.046914387726778625               1.0680975562174733                           0.017467602165612155                         
0.047062844321385744               1.0495128217697376                           0.017324265099447737                         
0.04721130085289003                1.0751924818012142                           0.017414454622263292                         
0.04735975732109248                1.028344266225191                            0.017094025397118573                         
0.0475082137257941                 1.024224398679849                            0.01693453888305509                          
0.047656670066795866               1.0429004311745085                           0.01711514099576019                          
0.04780512634389875                1.0291753319775785                           0.017046715366935767                         
0.047953582556903775               1.049418637173368                            0.01693051604578256                          
0.048102038705611916               1.0273735923215273                           0.01699590243368159                          
0.048250494789824155               1.0423704368688935                           0.017012770923957834                         
0.04839895080934152                1.0314824494681325                           0.01694145309320976                          
0.048547406763964955               1.0366000220917564                           0.016887130963298927                         
0.048695862653495486               1.0213557469476302                           0.016736795467520736                         
0.0488443184777341                 1.0406045794312695                           0.01703393641147843                          
0.04899277423648181                1.0439357660835098                           0.016972886571319085                         
0.049141229929539565               1.0357638528126842                           0.01688920445347625                          
0.04928968555670842                1.014526834886477                            0.016758172493744596                         
0.04943814111778932                1.0280033089812002                           0.016782753083402678                         
0.049586596612583286               1.0347677217630222                           0.01691574331348312                          
0.049735052040891306               1.0440654991985219                           0.01693921195038101                          
0.04988350740251437                0.9969422051842086                           0.016535520852438264                         
0.050031962697253504               1.0145904296021926                           0.016706882012127257                         
0.05018041792490968                1.0163973101093318                           0.01678220226278347                          
0.05032887308528391                1.0130188739702521                           0.01656684888346966                          
0.050477328178177204               1.0316307416840587                           0.01679503756811452                          
0.05062578320339053                1.0503304311556476                           0.01691224409363918                          
0.050774238160724905               1.0105769933181104                           0.0166227751488111                           
0.05092269304998134                1.019131939674267                            0.01677030143995294                          
0.051071147870960835               1.0002496795359908                           0.016347095781309526                         
0.05121960262346438                1.0271029206832432                           0.01679268803504871                          
0.05136805730729297                1.0238538026184194                           0.01665519045000311                          
0.05151651192224765                1.0343000268945122                           0.016774152506695707                         
0.05166496646812937                1.057738098742919                            0.016946061628657087                         
0.051813420944739175               1.000644227132017                            0.016457166947969636                         
0.051961875351878045               1.041403812922909                            0.016823119139184852                         
0.052110329689347014               1.0202401834624546                           0.01664271367594622                          
0.05225878395694704                1.0211228367036775                           0.016549567730652033                         
0.052407238154479174               0.9846750866077583                           0.01630069505286342                          
0.052555692281744414               1.018575087163494                            0.016512613886945866                         
0.05270414633854377                1.0010890780566626                           0.01657014846647944                          
0.05285260032467823                1.026215210609271                            0.016549709947412488                         
0.05300105423994882                0.97779857898896                             0.016186858755688493                         
0.05314950808415653                0.9952514048292821                           0.016298090104007325                         
0.05329796185710238                1.0062393697410772                           0.016379493218459776                         
0.05344641555858739                1.0180220689196275                           0.016591085833280957                         
0.05359486918841256                1.0099648248605722                           0.016377333438840423                         
0.05374332274637893                1.0437717901125037                           0.016782723038554402                         
0.05389177623228745                1.041609920679025                            0.01669839007364985                          
0.0540402296459392                 0.9952469634734887                           0.01624149482269903                          
0.05418868298713515                1.042262953574803                            0.016670344528528315                         
0.054337136255676335               1.0196048379874236                           0.016438829787596802                         
0.05448558945136375                0.9962967159864877                           0.016249972879848258                         
0.05463404257399843                0.9894983839179952                           0.01629149236997455                          
0.05478249562338136                1.0363443542966808                           0.01650824765021073                          
0.05493094859931359                0.994301365104015                            0.016193751380843897                         
0.05507940150159613                1.0253898544309243                           0.016404666894911588                         
0.05522785433002999                1.0398621409170248                           0.016576906998269823                         
0.05537630708441619                0.9939641612839442                           0.01619900502230749                          
0.055524759764555724               1.0274254307198265                           0.016437233079157305                         
0.05567321237024965                1.031505086277667                            0.016494060102567355                         
0.05582166490129895                1.0190547970895178                           0.016322126117007854                         
0.05597011735750466                0.9987646163261263                           0.016174462268609347                         
0.05611856973866784                0.9942883414797932                           0.016114655126498425                         
0.05626702204458946                1.0059907017071716                           0.01628081402269023                          
0.05641547427507055                1.051900982568781                            0.016623709270812737                         
0.05656392642991215                1.0160706132921073                           0.016274328498794847                         
0.05671237850891525                0.9851300224855919                           0.01594738496233298                          
0.05686083051188091                0.9998593750103462                           0.016089142237023492                         
0.05700928243861012                1.0215662684360372                           0.01635815612658507                          
0.05715773428890394                1.0159898719787699                           0.016210773794660818                         
0.05730618606256337                0.9813060478412133                           0.016001213267335352                         
0.05745463775938945                1.006822192107243                            0.016153155630168746                         
0.05760308937918321                0.9741377787564364                           0.01582761606468844                          
0.05775154092174564                0.9776911900635245                           0.015925340954544648                         
0.05789999238687781                0.991167151003755                            0.016011582462547514                         
0.05804844377438073                0.969768714258494                            0.015792104468533137                         
0.058196895084055414               1.0013273194938512                           0.016054669449073612                         
0.058345346315702956               0.9870089960404684                           0.015931942491742873                         
0.05849379746912427                0.9947125521944713                           0.015993903476779304                         
0.05864224854412051                0.99818715186657                             0.01595314078390413                          
0.058790699540492625               0.9662249014411184                           0.015816395418011636                         
0.058939150458041684               0.9704846176409674                           0.015663171499493804                         
0.05908760129656868                0.9549271328998437                           0.01564824020930518                          
0.059236052055874705               0.9444701096461662                           0.015495618348965373                         
0.05938450273576074                0.9453719324951061                           0.015495822239581788                         
0.059532953336027865               0.9604252714974606                           0.01568577430209119                          
0.05968140385647707                0.9857493952947483                           0.0158008411393325                           
0.05982985429690943                0.9658747337605318                           0.01570788003344494                          
0.059978304657125926               0.959104187775837                            0.01551997657351438                          
0.06012675493692766                0.9891967396213703                           0.015791314466224827                         
0.06027520513611564                0.9931507533240034                           0.01603525905527358                          
0.06042365525449087                0.9740845134818722                           0.01613200733279118                          
