<X> <Y> <dY>
5.982985429690943e-02 7.309297640692437e-01 6.397354586247872e-03
5.997830465712594e-02 6.989995109744194e-01 6.201416330051059e-03
6.012675493692765e-02 6.424241222768260e-01 6.000057453335213e-03
6.027520513611563e-02 6.184112918895743e-01 6.000184258291884e-03
6.042365525449088e-02 6.068650269238877e-01 6.030651263913883e-03
6.057210529185448e-02 5.790918011506496e-01 5.989696848767509e-03
6.072055524800739e-02 5.332788119920436e-01 5.775762163660023e-03
6.086900512275072e-02 5.095607718084743e-01 5.758152938254810e-03
6.101745491588551e-02 4.764877926831772e-01 5.594850381661025e-03
6.116590462721274e-02 4.483612608784538e-01 5.485287186172547e-03
6.131435425653353e-02 4.156130414199695e-01 5.366370217885898e-03
6.146280380364888e-02 3.908127591295899e-01 5.214122508107183e-03
6.161125326835982e-02 3.601430452495034e-01 5.099729393484811e-03
6.175970265046742e-02 3.260934414978207e-01 4.874133494234874e-03
6.190815194977271e-02 3.127359026202364e-01 4.842854415184439e-03
6.205660116607675e-02 2.791556714188512e-01 4.651592005272903e-03
6.220505029918055e-02 2.597575246083587e-01 4.559594784819787e-03
6.235349934888521e-02 2.474099718613320e-01 4.448458986731783e-03
6.250194831499173e-02 2.233935942374449e-01 4.268200652922961e-03
6.265039719730119e-02 2.109523111997941e-01 4.200400988778580e-03
6.279884599561461e-02 1.930339458357623e-01 4.109389398414509e-03
6.294729470973306e-02 1.690269421322713e-01 3.955335836928730e-03
6.309574333945757e-02 1.624271299713138e-01 3.874113276328907e-03
6.324419188458920e-02 1.529102531668455e-01 3.687227747580880e-03
6.339264034492902e-02 1.403662728566872e-01 3.593675320163698e-03
